customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
c56a0384,Male,1,Yes,Yes,24,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),29.08,7317.26,Yes
4a7412c8,Female,1,No,No,32,No,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,66.7,2782.93,No
1cf23b2d,Female,0,No,No,34,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Mailed check,116.3,6598.78,No
3a608bf7,Female,1,No,Yes,56,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,Two year,Yes,Credit card (automatic),22.26,4083.0,Yes
e50b65cd,Female,1,No,No,56,No,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,102.07,3100.85,No
7ca8d725,Male,0,No,Yes,54,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,No,Two year,Yes,Electronic check,31.69,6110.44,No
0178ccee,Male,1,Yes,Yes,5,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No internet service,Yes,One year,Yes,Mailed check,99.45,436.24,Yes
46d4952f,Female,0,Yes,Yes,45,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,27.94,5528.58,Yes
bdd38526,Male,0,Yes,Yes,35,No,No phone service,No,No internet service,Yes,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),32.24,3265.66,No
c1ee2db1,Male,0,No,No,39,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,104.21,3700.85,No
472c5f92,Female,0,No,Yes,59,No,Yes,DSL,Yes,Yes,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),30.85,518.08,Yes
7ecf96ac,Female,0,No,No,35,Yes,No phone service,No,No internet service,No,No,No internet service,No,No,Two year,No,Bank transfer (automatic),108.89,5199.14,No
d671657b,Male,0,Yes,Yes,48,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,81.89,3247.05,No
200c9783,Male,0,No,Yes,44,No,No phone service,DSL,Yes,No,No,No,No,No internet service,Two year,Yes,Credit card (automatic),22.79,3090.84,No
78bb5e16,Female,0,Yes,No,23,No,No,DSL,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.2,3708.27,Yes
4e53653f,Female,1,Yes,No,10,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,Two year,No,Mailed check,26.04,1326.19,No
cdfdc566,Female,0,No,Yes,1,No,No,DSL,No,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),105.74,6041.0,Yes
4f2ae247,Male,1,No,Yes,6,Yes,No phone service,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.9,323.48,Yes
21586af2,Female,0,No,No,16,No,No,DSL,Yes,No,No internet service,Yes,No,Yes,One year,No,Electronic check,75.86,3537.7,Yes
9c7b7393,Female,0,Yes,Yes,15,No,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),59.53,209.18,No
249072bf,Female,0,No,Yes,52,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,108.52,1330.03,No
6dd5a653,Male,1,No,Yes,47,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),40.74,2686.0,Yes
562c8539,Female,0,No,Yes,43,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,Yes,Two year,Yes,Mailed check,75.89,3007.82,Yes
952ce27b,Female,0,Yes,Yes,1,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),38.96,5334.59,No
4c961dad,Female,0,No,No,27,No,No,DSL,No,Yes,Yes,No,No internet service,No,One year,No,Bank transfer (automatic),96.87,6369.22,No
9dd0ed71,Male,1,No,Yes,7,No,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Two year,Yes,Electronic check,35.33,6298.42,No
ee9a9067,Female,1,No,No,47,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No internet service,One year,Yes,Electronic check,79.95,430.95,No
be8fdb7d,Female,1,No,No,49,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Mailed check,75.01,7307.73,No
190937de,Female,0,No,No,28,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),105.58,5126.22,No
442eff07,Female,0,No,Yes,14,Yes,No phone service,DSL,No internet service,Yes,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),91.39,1609.65,No
890ee293,Male,0,No,Yes,16,Yes,No phone service,No,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Credit card (automatic),33.29,7114.48,Yes
d79d0aba,Male,1,No,No,38,No,No,No,No internet service,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),118.15,6175.61,No
91e57ab7,Female,1,Yes,No,17,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,One year,Yes,Electronic check,22.63,7923.77,No
9ecc3f8a,Female,1,No,No,30,No,No phone service,No,No internet service,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,113.27,1463.64,Yes
68d33558,Male,0,No,Yes,29,No,Yes,No,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,107.1,4103.07,No
153300d2,Female,0,Yes,No,34,No,No,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),112.85,6535.59,Yes
01763e50,Male,1,Yes,No,38,No,No,No,No internet service,No,Yes,No,No,Yes,One year,Yes,Electronic check,44.79,6615.05,Yes
556dead8,Male,0,Yes,Yes,39,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),41.76,4915.53,No
73ac501f,Female,0,No,No,29,Yes,No phone service,No,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),118.0,1149.13,No
553741a6,Male,0,No,Yes,28,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,98.01,789.53,No
f74cc4c2,Female,0,Yes,No,60,No,No phone service,No,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),55.09,5375.64,No
c7df4242,Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),76.22,3388.92,Yes
9721dbc3,Male,0,Yes,Yes,48,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,No,One year,Yes,Credit card (automatic),68.66,4869.08,No
0b233603,Female,0,No,Yes,38,No,No phone service,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,74.05,1590.76,No
fe980be3,Male,0,Yes,No,6,No,No phone service,No,No internet service,No internet service,No,No,No,Yes,One year,No,Credit card (automatic),55.56,2869.1,No
cc2eb6fd,Female,0,Yes,No,1,No,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,40.08,5556.47,No
e7bba258,Female,1,No,Yes,1,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),37.81,3823.36,No
48a6031a,Male,1,No,Yes,66,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),89.63,4517.67,Yes
e04510cd,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,One year,Yes,Electronic check,22.56,4264.38,No
a825e636,Male,0,No,Yes,48,No,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,37.27,5383.17,Yes
a9c49324,Female,1,Yes,Yes,59,No,No,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),50.59,5929.77,No
c3390fdf,Male,1,Yes,No,52,No,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.49,3867.97,Yes
62d372b2,Male,0,Yes,No,23,No,No,DSL,No internet service,Yes,No internet service,No,Yes,No,One year,No,Electronic check,94.11,6397.82,No
f6970196,Female,0,No,Yes,26,No,No phone service,DSL,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,119.85,5189.57,No
638e97bd,Male,1,Yes,No,56,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,59.21,5988.25,No
97fc3e30,Male,1,No,No,47,No,Yes,No,No internet service,Yes,No,Yes,Yes,No internet service,One year,No,Mailed check,106.43,5762.43,Yes
4340ce72,Male,1,No,Yes,35,Yes,Yes,No,No internet service,Yes,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),96.83,734.29,No
51d288a0,Female,1,No,Yes,57,No,Yes,No,No,No internet service,No,Yes,No internet service,No,Two year,No,Mailed check,40.02,1594.77,No
e7258a2d,Male,0,No,No,40,Yes,No phone service,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,57.61,24.83,No
126466aa,Female,1,Yes,No,42,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),106.62,3076.9,No
e911fa6b,Female,0,Yes,Yes,16,No,No phone service,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),78.61,3077.49,No
7d2cdbfe,Male,0,No,No,49,No,No phone service,No,Yes,No,No internet service,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),65.09,982.7,No
e8002bfe,Male,0,No,No,50,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,One year,No,Bank transfer (automatic),20.97,1717.22,Yes
5ff9e8ce,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),104.45,4480.95,No
673eec98,Male,0,Yes,Yes,0,No,Yes,No,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),85.33,2575.47,No
3a48557c,Male,0,No,No,14,No,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,No,Month-to-month,No,Credit card (automatic),68.58,2826.32,Yes
99db85a4,Male,0,Yes,Yes,62,No,No phone service,No,No internet service,No,No internet service,No,Yes,No internet service,One year,No,Credit card (automatic),27.05,2831.73,No
c10e484b,Female,1,No,Yes,72,No,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,One year,No,Mailed check,24.82,5524.81,No
0fb26eeb,Female,1,Yes,Yes,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),108.26,2247.94,No
ae47d075,Male,0,Yes,No,42,No,No,DSL,No internet service,No,Yes,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),57.55,1439.26,No
e2e9617a,Female,1,No,Yes,41,No,No phone service,DSL,No,Yes,Yes,No,No,No internet service,One year,Yes,Credit card (automatic),100.69,6966.84,No
e62a96df,Female,0,Yes,No,19,Yes,No,No,No internet service,Yes,No internet service,No,Yes,No internet service,One year,No,Mailed check,35.77,6366.91,No
9c9b9322,Female,0,No,Yes,13,Yes,No phone service,No,No internet service,Yes,No internet service,No,No,No internet service,One year,Yes,Bank transfer (automatic),33.12,5904.12,No
403040be,Female,1,No,Yes,36,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Two year,No,Mailed check,106.94,762.91,No
13add0fb,Female,0,No,Yes,16,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,One year,No,Credit card (automatic),112.43,4190.98,Yes
74bd1942,Male,0,Yes,No,21,Yes,No,No,No,Yes,No,No internet service,Yes,Yes,Two year,No,Credit card (automatic),59.38,4571.55,No
8606388d,Female,1,Yes,Yes,28,Yes,Yes,No,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),47.78,2002.1,No
4a1a92a6,Female,0,No,No,45,No,Yes,No,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,64.82,6397.26,No
23bf52a5,Female,0,No,No,69,No,No,No,Yes,No,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),70.87,4362.61,No
db5529ab,Female,0,No,Yes,43,No,No,DSL,No,No,No,No internet service,No internet service,No,One year,No,Bank transfer (automatic),110.08,5144.74,No
5f32bfae,Female,0,Yes,No,59,Yes,No phone service,DSL,No,No,No internet service,No,Yes,No,Two year,Yes,Electronic check,89.97,5338.57,Yes
1e1dead3,Female,1,No,Yes,60,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,52.61,2274.48,No
e5c5b3fa,Male,0,Yes,Yes,29,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),54.74,1680.28,Yes
1ec374de,Female,1,No,Yes,19,No,No phone service,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,115.15,6219.55,No
34a193c0,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),87.75,4434.35,No
fa2f088e,Female,0,Yes,No,67,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),94.34,728.39,No
101d664d,Male,0,No,No,38,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),63.49,3900.49,No
b71761cc,Male,1,Yes,Yes,67,No,No phone service,Fiber optic,No,No internet service,Yes,No,No internet service,No,One year,No,Bank transfer (automatic),48.73,5900.46,No
ab669686,Female,0,No,No,2,No,Yes,DSL,No,No,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),27.95,4011.59,No
839bd6c4,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.31,1635.58,Yes
9d587d72,Female,1,No,Yes,18,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No,No internet service,Two year,No,Credit card (automatic),89.92,7286.51,No
f2249ac0,Female,0,Yes,No,0,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),111.0,3599.93,No
deff8867,Male,0,No,Yes,46,Yes,No phone service,No,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),89.4,1296.7,Yes
fa350076,Female,1,Yes,Yes,13,No,Yes,No,No internet service,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,96.4,6621.88,Yes
1c0f75e8,Male,0,Yes,No,30,No,No,DSL,Yes,Yes,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,23.85,2916.66,No
4d0c1c67,Female,0,No,No,37,No,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No,One year,Yes,Mailed check,73.56,1910.28,Yes
e516df89,Female,0,Yes,No,10,No,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No,One year,Yes,Credit card (automatic),92.73,7722.01,Yes
bfdc0c83,Female,1,No,Yes,53,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Two year,Yes,Electronic check,40.53,3070.96,No
e6ee868c,Male,0,No,Yes,60,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,108.86,3632.71,No
db3714bf,Male,0,Yes,Yes,5,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Electronic check,26.05,3641.49,No
790fb9d6,Male,0,No,Yes,12,Yes,No,No,No internet service,No,No internet service,Yes,No,Yes,Two year,No,Mailed check,23.6,1727.58,No
767fa3d8,Male,0,No,Yes,63,No,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,68.16,1068.09,No
63395298,Male,1,Yes,No,54,No,No phone service,No,No,No,No internet service,Yes,No,Yes,One year,No,Credit card (automatic),115.45,4661.54,Yes
10c08cf7,Male,0,Yes,No,37,No,No phone service,DSL,No internet service,No,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),71.64,6952.01,No
e714ac20,Female,0,No,Yes,43,No,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),54.31,4481.33,No
5f277e1c,Male,0,No,No,36,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,56.26,1442.25,No
683b31c4,Male,0,No,Yes,35,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),51.98,5538.92,No
0442a2d1,Male,0,No,Yes,16,No,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,107.25,4397.36,No
398bf176,Male,0,Yes,No,52,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),49.56,3798.59,No
29d6ab7e,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,82.4,7403.61,No
79b9ec73,Male,0,Yes,No,65,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),118.91,2272.33,Yes
8bd6b056,Female,0,No,Yes,20,Yes,No,No,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),102.08,1547.32,No
e51c2572,Male,1,Yes,Yes,46,No,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Two year,No,Mailed check,47.99,4326.2,No
a1e7cd4d,Male,1,No,Yes,4,Yes,No,DSL,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,52.0,5969.88,No
f3e0db8e,Female,0,Yes,No,44,No,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,81.27,7625.87,Yes
412d4a4a,Female,1,Yes,Yes,26,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),60.13,6137.57,No
5561020f,Male,1,Yes,No,6,No,Yes,No,No,Yes,Yes,No,Yes,No internet service,One year,Yes,Electronic check,30.58,2021.7,No
9fc79883,Male,1,Yes,Yes,29,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,26.94,6340.13,No
dfd2cef0,Male,0,Yes,Yes,51,Yes,No phone service,No,Yes,No,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),118.47,7334.11,Yes
d50fcc86,Male,0,No,No,48,No,No,No,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),24.83,5486.81,No
8acebe20,Female,0,Yes,No,40,Yes,Yes,DSL,Yes,No,No,No internet service,No internet service,Yes,Two year,No,Electronic check,93.78,7683.14,No
dff257ef,Male,0,Yes,No,26,Yes,No,No,No,No,Yes,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),62.39,5558.45,Yes
deb2414f,Male,0,Yes,Yes,45,No,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,No internet service,Two year,No,Credit card (automatic),84.34,1092.61,No
221bb460,Male,1,Yes,No,63,No,No,DSL,No,No internet service,No,No,Yes,Yes,Two year,No,Mailed check,91.96,3314.68,No
4e71ef56,Female,1,No,No,25,No,Yes,DSL,Yes,No internet service,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),27.94,6608.96,Yes
99d0367b,Female,1,No,Yes,49,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.73,640.96,Yes
34e1feec,Female,0,Yes,Yes,70,Yes,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,114.1,3287.87,No
9d26aa6f,Male,1,Yes,Yes,17,Yes,No phone service,No,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),76.94,7378.44,Yes
dd706a68,Female,0,Yes,Yes,40,No,No phone service,DSL,Yes,No internet service,No,No internet service,No,No,Two year,Yes,Electronic check,79.0,4137.13,No
d5ba8b15,Male,1,Yes,Yes,4,No,No phone service,DSL,No,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,54.18,4865.87,Yes
3a0dbbd3,Female,1,No,No,43,Yes,Yes,DSL,Yes,No,No,No,No,No internet service,Two year,No,Bank transfer (automatic),24.82,2169.42,No
381eef43,Female,1,Yes,Yes,12,No,No,DSL,No internet service,No,No,No,No,No,Two year,No,Credit card (automatic),39.99,5996.22,No
b0b36c82,Female,1,Yes,Yes,1,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,No,Two year,Yes,Bank transfer (automatic),89.08,1603.72,No
bb90b9ef,Female,0,Yes,No,14,No,No phone service,DSL,No internet service,No,Yes,No,No internet service,No,One year,No,Bank transfer (automatic),45.54,3014.49,No
7c228ced,Female,0,No,No,11,No,Yes,DSL,Yes,No,Yes,No,No,No internet service,One year,No,Bank transfer (automatic),112.66,1918.76,Yes
ec5d5b38,Male,1,Yes,Yes,32,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,No,One year,Yes,Credit card (automatic),68.69,7096.74,No
cc416e5d,Female,1,No,No,50,No,Yes,No,Yes,Yes,No internet service,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),107.09,4335.36,Yes
7db0861c,Female,1,No,Yes,13,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Mailed check,109.14,3469.65,Yes
e71e765d,Female,0,No,No,5,Yes,No,No,Yes,Yes,No internet service,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),107.95,6340.8,Yes
96769a47,Female,1,Yes,Yes,67,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),89.03,2483.55,No
35d24e7e,Female,1,No,No,15,No,No,No,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),28.03,6216.93,Yes
e67a5351,Male,1,No,Yes,10,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,Yes,One year,No,Mailed check,110.4,1207.84,Yes
4f524ce9,Male,0,Yes,No,38,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,93.57,1807.82,Yes
95269155,Male,1,No,Yes,11,Yes,Yes,DSL,No,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),78.32,152.47,Yes
e807e851,Male,0,No,No,24,No,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,22.71,7816.4,No
1089c7dd,Male,1,Yes,Yes,15,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Two year,No,Electronic check,69.78,2514.64,No
fd2f42f3,Male,0,Yes,Yes,34,Yes,Yes,No,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,38.54,4406.87,Yes
b7ebd5fb,Male,1,No,No,20,No,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.35,5871.08,No
73dc437b,Male,1,Yes,No,5,No,No phone service,No,Yes,No internet service,No,No internet service,No internet service,Yes,Two year,No,Mailed check,45.51,1615.75,No
7a9c3b85,Female,0,No,No,10,No,Yes,DSL,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),107.46,5120.19,No
ef843a5d,Male,1,No,Yes,27,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,26.64,7804.98,No
c2795624,Female,0,No,No,35,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,One year,Yes,Bank transfer (automatic),106.44,3004.07,No
a93ac5ff,Female,1,Yes,Yes,56,Yes,No,No,No internet service,No,No,No,No,No internet service,Two year,Yes,Mailed check,51.86,5604.09,No
def8872b,Female,0,No,Yes,39,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,84.73,3261.24,Yes
b5720fd4,Male,0,No,Yes,14,No,No,DSL,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,87.62,6084.43,No
bf48b260,Male,1,Yes,No,5,No,No,No,No,No internet service,Yes,No internet service,No,No,Month-to-month,No,Electronic check,23.96,6077.1,No
afd90169,Female,0,No,No,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,28.09,6330.82,Yes
f8e7561d,Male,0,No,Yes,30,No,No phone service,No,No internet service,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),70.86,5097.04,No
66885642,Female,1,No,No,30,Yes,No phone service,No,No internet service,No internet service,No,Yes,No,No,One year,Yes,Mailed check,97.5,647.11,Yes
1143f497,Female,1,Yes,No,29,No,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,One year,No,Mailed check,113.77,2235.46,Yes
d4b01174,Female,1,Yes,No,36,No,No phone service,No,Yes,No,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),20.11,584.87,Yes
23b8fa68,Female,0,No,No,29,Yes,Yes,No,No,Yes,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),88.24,5728.22,No
9552e20e,Male,0,No,No,34,Yes,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),96.86,3248.91,Yes
cf13fe8a,Female,1,No,No,17,Yes,No,No,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),81.84,2535.3,No
74319757,Male,0,Yes,No,54,No,Yes,No,No,No,No,No,No internet service,No,Two year,Yes,Mailed check,41.83,5468.38,No
b2ec7de8,Female,0,No,Yes,49,No,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),60.26,2683.21,Yes
95a183f5,Male,0,No,No,48,No,Yes,No,No internet service,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,29.36,6918.54,No
afa971d9,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),116.34,2801.18,No
386f93c3,Male,0,Yes,No,43,Yes,No,No,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,49.71,5515.21,Yes
fa387f3c,Female,1,Yes,Yes,71,No,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),39.32,7144.47,No
ac00db5e,Male,1,Yes,Yes,2,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),69.07,3757.51,Yes
13be213f,Male,0,Yes,No,18,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),66.15,3967.62,Yes
691545e0,Female,0,No,No,44,No,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,No,Two year,Yes,Electronic check,112.83,7094.69,No
